Key_ind,Destiny,Label_ind,SiteDate_Key,ID_SiteDate,site,lat,lon,Shell_length_cm,Shell_width_cm,Shell_height_cm,Boring_sponge,External_fauna,Other_external_parasites,Pea_crab,Internal_fauna,Other_internal_parasites,Ripe_Gonad,Sex,Month,Day,Year,Color
6133f015,SG,SG_1392,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,7.9,5.3,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,9,2022,#FF1F00
6e3e8ad0,SG,SG_1393,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,6.1,3.9,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,1,8,9,2022,#FF1F00
cd8aba4f,SG,SG_1394,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,6.38,5,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF1F00
7c3f2e88,SG,SG_1395,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,6.27,4.22,,FALSE,,,FALSE,,,TRUE,1,8,9,2022,#FF1F00
9210bd0b,SG,SG_1396,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,8.77,6.5,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF1F00
c67e0a12,SG,SG_1397,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,9.11,7.15,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,Red _nereid_worm_at_hinge,,TRUE,1,8,9,2022,#FF1F00
5a46f7b5,SG,SG_1398,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,9.37,5.5,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF1F00
2a0af914,SG,SG_1399,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,8.44,5.44,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF1F00
24e59b1a,SG,SG_1400,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.12,2.11,,FALSE,,,TRUE,,,FALSE,NA,8,9,2022,#FFA300
80e85afd,SG,SG_1401,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.56,2.33,,FALSE,,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
70b1442c,SG,SG_1402,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4,2.6,,FALSE,,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
28de4b21,SG,SG_1403,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.12,2.05,,FALSE,,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
4a6042b3,SG,SG_1404,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,3.99,3.01,,FALSE,algae,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
db366b9b,SG,SG_1405,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.05,2.05,,FALSE,barnacles,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
8bbb5744,SG,SG_1406,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.16,2.27,,FALSE,,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
9b09aa13,SG,SG_1407,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,3.94,2.16,,FALSE,,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
50e1adcf,SG,SG_1408,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.03,1.77,,FALSE,,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
e556ee36,SG,SG_1409,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,5.88,3.4,,FALSE,ribbed_mussels__Geukensia,,FALSE,,,TRUE,0,8,9,2022,#FFA300
f5b0a7bd,SG,SG_1410,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,6.44,3.83,,FALSE,,,FALSE,,,TRUE,0,8,9,2022,#FFA300
7780840a,SG,SG_1411,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.83,3,,FALSE,,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
25359cc5,SG,SG_1412,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,5.83,3.44,,FALSE,,,FALSE,,,TRUE,0,8,9,2022,#FFA300
3470f785,SG,SG_1413,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,5.55,3.05,,FALSE,,,FALSE,,,TRUE,0,8,9,2022,#FFA300
8945336e,SG,SG_1414,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.66,2.94,,FALSE,,,FALSE,,,TRUE,1,8,9,2022,#FFA300
90d03a1e,SG,SG_1415,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,5.1,3.22,,FALSE,,,FALSE,,,TRUE,0,8,9,2022,#FFA300
1225a415,SG,SG_1416,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,5.61,3.49,,FALSE,,,FALSE,,,TRUE,0,8,9,2022,#FFA300
d4db5fe7,SG,SG_1417,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.56,2.22,,FALSE,ribbed_mussels__Geukensia,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
ce942e72,SG,SG_1418,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,6.6,3.33,,FALSE,,,FALSE,,,TRUE,1,8,9,2022,#FFA300
509a7e94,SG,SG_1419,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,5.58,3.77,,FALSE,ribbed_mussels__Geukensia,,FALSE,,,TRUE,0,8,9,2022,#FFA300
9ee80cac,SG,SG_1420,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,5.13,2.78,,FALSE,,,FALSE,,,TRUE,0,8,9,2022,#FFA300
25e7d47b,SG,SG_1421,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,3.51,2.7,,FALSE,ribbed_mussels__Geukensia,,FALSE,,,TRUE,0,8,9,2022,#FFA300
6f2f6dc3,SG,SG_1422,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,2.99,2.61,,FALSE,ribbed_mussels__Geukensia,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
43438d17,SG,SG_1423,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,6.38,3.49,,FALSE,,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
28f79e03,SG,SG_1424,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.83,3.11,,FALSE,other_mussels,,FALSE,,,TRUE,0,8,9,2022,#FFA300
b5804461,SG,SG_1425,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,5.22,3.34,,FALSE,,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
ce524a96,SG,SG_1426,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.83,3.29,,FALSE,,,FALSE,,,TRUE,0,8,9,2022,#FFA300
53cbce97,SG,SG_1427,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,6.05,3.49,,FALSE,,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
2fded98a,SG,SG_1428,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,4.05,3,,FALSE,,,FALSE,,,TRUE,1,8,9,2022,#FFA300
7aee0526,SG,SG_1429,23fe9ee2,GriceCove_SC_2022-8-10,GCV,32.7523094,-79.8976693,5.05,3.11,,FALSE,,,FALSE,,,FALSE,NA,8,9,2022,#FFA300
2848cce4,SG,SG_1430,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,11.61,8.88,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF5C00
eac68a50,SG,SG_1432,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,9.32,8.19,,FALSE,barnacles,,FALSE,,,TRUE,1,8,9,2022,#FF5C00
c83e8d48,SG,SG_1431,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,11.54,8,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF5C00
7ac28abe,SG,SG_1433,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,11.04,7.44,,FALSE,barnacles,Red worm,FALSE,Black_worm_scars,,TRUE,1,8,9,2022,#FF5C00
384f3ae3,SG,SG_1434,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,11.88,9.13,,FALSE,"barnacles , ribbed_mussels__Geukensia",Red worm,FALSE,Black_worm_scars,,TRUE,0,8,9,2022,#FF5C00
7dd409da,SG,SG_1435,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,11.92,9.44,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,9,2022,#FF5C00
277e755d,SG,SG_1436,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,8.38,6.27,,FALSE,barnacles,,FALSE,,,TRUE,1,8,9,2022,#FF5C00
2945904c,SG,SG_1437,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,12.3,8.22,,FALSE,barnacles,Tube worms,FALSE,Black_worm_scars,,TRUE,0,8,9,2022,#FF5C00
ef798fa4,SG,SG_1438,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,12.16,7.78,,FALSE,"barnacles , ribbed_mussels__Geukensia , algae",Tube worm,FALSE,,,TRUE,0,8,9,2022,#FF5C00
4d1e45dd,SG,SG_1439,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,10.77,8.16,,FALSE,ribbed_mussels__Geukensia,Tube worm,FALSE,,,TRUE,0,8,9,2022,#FF5C00
e79e5351,SG,SG_1440,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,7.11,4.77,,FALSE,barnacles,,FALSE,,,TRUE,1,8,9,2022,#FF5C00
a86a6ab5,SG,SG_1441,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,9.69,7.41,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,9,2022,#FF5C00
9009f004,SG,SG_1442,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,13.49,8.38,,FALSE,barnacles,Tube worm,FALSE,,,TRUE,1,8,9,2022,#FF5C00
8b09f1b1,SG,SG_1443,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,10.98,7.38,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF5C00
83a7677c,SG,SG_1444,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,10.01,6.4,,FALSE,barnacles,,FALSE,,,TRUE,1,8,9,2022,#FF5C00
3e1f61cd,SG,SG_1445,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,7.57,7.22,,FALSE,barnacles,,FALSE,,,TRUE,1,8,9,2022,#FF5C00
7577ead5,SG,SG_1446,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,6.83,5.38,,FALSE,,,FALSE,,,,NA,8,9,2022,#FF5C00
0938554a,SG,SG_1447,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,8.49,6.78,,FALSE,"barnacles , algae",,FALSE,,,TRUE,0,8,9,2022,#FF5C00
86b96278,SG,SG_1448,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,7.99,6.17,,FALSE,barnacles,Red worm,FALSE,,,TRUE,1,8,9,2022,#FF5C00
a339503d,SG,SG_1449,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,10.69,9.22,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,9,2022,#FF5C00
eda1774a,SG,SG_1450,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,10.66,6.41,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,9,2022,#FF5C00
5767505c,SG,SG_1451,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,7.33,5.93,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF5C00
3e21ca6c,SG,SG_1452,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,12.67,8.94,,FALSE,barnacles,,FALSE,Black_worm_scars,,TRUE,0,8,9,2022,#FF5C00
90e6fef1,SG,SG_1453,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,6.05,5.21,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,Black_worm_scars,,TRUE,0,8,9,2022,#FF5C00
7119b428,SG,SG_1454,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,9.7,6.99,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,9,2022,#FF5C00
e05c4f6d,SG,SG_1455,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,7.46,6.54,,FALSE,barnacles,,FALSE,,,TRUE,1,8,9,2022,#FF5C00
68650f46,SG,SG_1456,a0eee684,Cal_Lake_LA_2022-8-11,CAL,29.84499,-93.3179,5.93,4.66,,FALSE,,,FALSE,,,TRUE,1,8,9,2022,#FF5C00
1069de49,SG,SG_1457,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,8.16,2.22,,FALSE,barnacles,,FALSE,,,TRUE,1,8,15,2022,#FFFF50
f3ca3ad9,SG,SG_1458,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,8.77,3.83,,FALSE,barnacles,,FALSE,,,FALSE,NA,8,15,2022,#FFFF50
2cdf34ab,SG,SG_1459,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,5.72,3.66,,FALSE,,,FALSE,,,TRUE,0,8,15,2022,#FFFF50
2e2fcbcb,SG,SG_1460,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,8.4,3.05,,FALSE,,,FALSE,,,TRUE,0,8,15,2022,#FFFF50
0baeb3eb,SG,SG_1461,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,11.2,3.59,,TRUE,barnacles,,FALSE,,,TRUE,1,8,15,2022,#FFFF50
7035a568,SG,SG_1462,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,5.98,3.66,,FALSE,,,FALSE,,,TRUE,0,8,15,2022,#FFFF50
32cff799,SG,SG_1463,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,9.66,3.44,,FALSE,barnacles,,FALSE,,,FALSE,NA,8,15,2022,#FFFF50
b7526ee9,SG,SG_1464,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,9.11,4.17,,FALSE,barnacles,,FALSE,,,TRUE,1,8,15,2022,#FFFF50
fcaf0737,SG,SG_1465,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,6.55,4.16,,FALSE,barnacles,,FALSE,,,FALSE,0,8,15,2022,#FFFF50
596c2168,SG,SG_1466,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,7.49,3.55,,FALSE,barnacles,,FALSE,,,TRUE,0,8,15,2022,#FFFF50
0471606e,SG,SG_1467,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,8.22,4.44,,FALSE,barnacles,,FALSE,,,TRUE,0,8,15,2022,#FFFF50
2e2613cd,SG,SG_1468,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,10.1,4.67,,FALSE,barnacles,,FALSE,,,TRUE,1,8,15,2022,#FFFF50
a4aec96e,SG,SG_1469,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,8.33,2.8,,FALSE,barnacles,,FALSE,,,TRUE,1,8,15,2022,#FFFF50
6cd46626,SG,SG_1470,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,8.55,3.16,,FALSE,barnacles,,FALSE,,,TRUE,1,8,15,2022,#FFFF50
c9f8e6c3,SG,SG_1471,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,6.94,3.3,,FALSE,barnacles,,FALSE,,,TRUE,1,8,15,2022,#FFFF50
fa090c9b,SG,SG_1472,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,7.05,3.61,,FALSE,barnacles,,FALSE,,,TRUE,0,8,15,2022,#FFFF50
6075f53c,SG,SG_1473,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,9.94,3.55,,FALSE,barnacles,,FALSE,,,TRUE,1,8,15,2022,#FFFF50
bce74bb8,SG,SG_1474,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,4.5,2.88,,FALSE,barnacles,,FALSE,,,TRUE,0,8,15,2022,#FFFF50
6529a5f5,SG,SG_1475,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,6.27,4.05,,FALSE,barnacles,,FALSE,,,FALSE,0,8,15,2022,#FFFF50
336c2b9f,SG,SG_1476,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,9.73,3,,FALSE,barnacles,,FALSE,,,TRUE,0,8,15,2022,#FFFF50
f5d81c44,SG,SG_1477,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,6.26,3.77,,FALSE,barnacles,,FALSE,,,TRUE,1,8,15,2022,#FFFF50
bee2927e,SG,SG_1478,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,8.66,3.77,,FALSE,barnacles,,FALSE,,,TRUE,0,8,15,2022,#FFFF50
eda1bcef,SG,SG_1479,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,5.27,3.05,,FALSE,"barnacles , algae",,FALSE,,,TRUE,0,8,15,2022,#FFFF50
8a36a1ff,SG,SG_1480,2bb71bd5,SR_GB_NH_2022-8-12,GBN,43.053746,-70.911544,5.55,3.38,,FALSE,barnacles,,FALSE,,,FALSE,0,8,15,2022,#FFFF50
6aa595fc,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1481,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,8.83,5.88,,FALSE,"barnacles , algae",,FALSE,,,TRUE,1,8,19,2022,#FFFF00
55e8412d,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1482,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,10.66,5.82,,FALSE,"barnacles , algae",,FALSE,Black_worm_scars,,TRUE,0,8,19,2022,#FFFF00
dcff5b0d,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1483,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,7.49,4.72,,FALSE,"barnacles , algae",,FALSE,,,TRUE,1,8,19,2022,#FFFF00
fe8c36e3,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1484,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,6.93,4.15,,FALSE,"barnacles , algae",,FALSE,,,TRUE,0,8,19,2022,#FFFF00
584ef346,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1485,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,7.72,5.11,,FALSE,"barnacles , algae",,FALSE,,,FALSE,NA,8,19,2022,#FFFF00
97845837,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1486,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,9.43,4.61,,FALSE,"barnacles , algae",,FALSE,,,TRUE,0,8,19,2022,#FFFF00
4ceba6d2,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1487,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,8.44,4.61,,FALSE,"barnacles , algae",,FALSE,"Black_worm_scars , Shell_repair_scars_over_small_holes",,TRUE,0,8,19,2022,#FFFF00
d1de6993,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1488,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,10.11,6.11,,FALSE,"barnacles , algae",,FALSE,,,TRUE,1,8,19,2022,#FFFF00
e053b534,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1489,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,7.83,5.95,,FALSE,"barnacles , algae , Calcerous_tubeworm",,FALSE,"Black_worm_scars , Shell_repair_scars_over_small_holes",,TRUE,1,8,19,2022,#FFFF00
a625532a,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1490,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,7.98,4.83,,FALSE,"barnacles , algae",,FALSE,Shell_repair_scars_over_small_holes,,TRUE,0,8,19,2022,#FFFF00
4d777632,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1491,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,7.05,4.1,,FALSE,"barnacles , algae",,FALSE,"Black_worm_scars , Shell_repair_scars_over_small_holes",,TRUE,0,8,19,2022,#FFFF00
f748ad4a,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1492,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,8.44,5.7,,FALSE,"barnacles , algae",Red worm,FALSE,Black_worm_scars,,TRUE,1,8,19,2022,#FFFF00
28dd033d,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1493,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,7.3,5.14,,FALSE,barnacles,Red worms,FALSE,Black_worm_scars,,TRUE,0,8,19,2022,#FFFF00
7e8e3848,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1494,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,8.11,5.2,,FALSE,"barnacles , algae",Red worms,FALSE,Black_worm_scars,,TRUE,0,8,19,2022,#FFFF00
6dd58e52,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1495,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,8.3,5.46,,FALSE,"barnacles , algae",Red worm,FALSE,Black_worm_scars,,TRUE,1,8,19,2022,#FFFF00
13dadaa0,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1496,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,9.8,5.5,,FALSE,"barnacles , algae",Red worm,FALSE,Black_worm_scars,,TRUE,1,8,19,2022,#FFFF00
165d898b,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1497,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,7.44,4.21,,FALSE,"barnacles , algae",,FALSE,Black_worm_scars,,TRUE,0,8,19,2022,#FFFF00
e7286bb7,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1511,ce9f3f60,DC_NB_RI_2022-8-19,DKV,41.55897,-71.437883,15.11,8.55,,FALSE,algae,,FALSE,,,TRUE,0,8,19,2022,#FFFF10
68130422,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1512,ce9f3f60,DC_NB_RI_2022-8-19,DKV,41.55897,-71.437883,15.22,6.88,,FALSE,algae,,FALSE,,,TRUE,0,8,19,2022,#FFFF10
82354aba,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1498,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,7.67,5.05,,FALSE,"barnacles , algae",,FALSE,,,TRUE,1,8,19,2022,#FFFF00
6c83a6da,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1513,ce9f3f60,DC_NB_RI_2022-8-19,DKV,41.55897,-71.437883,14.11,8.05,,FALSE,"slipper_snail_Crepidula_fornicata , algae",,FALSE,,,TRUE,0,8,19,2022,#FFFF10
50f125eb,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1499,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,8.16,5.88,,FALSE,"barnacles , algae",,FALSE,Black_worm_scars,,TRUE,NA,8,19,2022,#FFFF00
53c65e35,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1514,ce9f3f60,DC_NB_RI_2022-8-19,DKV,41.55897,-71.437883,11.33,9.83,,FALSE,algae,,FALSE,,,TRUE,0,8,19,2022,#FFFF10
66a95736,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1500,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,9.11,4.55,,FALSE,"barnacles , algae",,FALSE,"Black_worm_scars , Shell_repair_scars_over_small_holes",,TRUE,1,8,19,2022,#FFFF00
7b4479d6,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1515,ce9f3f60,DC_NB_RI_2022-8-19,DKV,41.55897,-71.437883,13.38,9.5,,FALSE,"barnacles , slipper_snail_Crepidula_fornicata , algae",,FALSE,"Red _nereid_worm_at_hinge , Black_worm_scars",,TRUE,1,8,19,2022,#FFFF10
f7ccf56f,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1501,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,8.88,5.33,,FALSE,algae,,FALSE,"Black_worm_scars , Shell_repair_scars_over_small_holes",,TRUE,NA,8,19,2022,#FFFF00
f43278c7,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1502,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,6.77,4.59,,FALSE,"barnacles , algae",,FALSE,"Black_worm_scars , Shell_repair_scars_over_small_holes",,TRUE,0,8,19,2022,#FFFF00
405c32be,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1516,ce9f3f60,DC_NB_RI_2022-8-19,DKV,41.55897,-71.437883,10.99,6.94,,FALSE,"slipper_snail_Crepidula_fornicata , algae",,FALSE,Black_worm_scars,,TRUE,1,8,19,2022,#FFFF10
5d1a03b6,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1503,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,6.72,4.16,,FALSE,"barnacles , algae",,FALSE,Black_worm_scars,,TRUE,1,8,19,2022,#FFFF00
6dd8eee1,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1517,ce9f3f60,DC_NB_RI_2022-8-19,DKV,41.55897,-71.437883,13.77,5.99,,FALSE,algae,Red worm,FALSE,,,TRUE,1,8,19,2022,#FFFF10
faa2d509,SG-sharedLotterhosPuritz,SG-sharedLotterhosPuritz_1504,0b2ca783,NR_NB_RI_2022-8-19,NWR,41.505,-71.453,8.11,5.59,,FALSE,"barnacles , algae",,FALSE,Black_worm_scars,,TRUE,1,8,19,2022,#FFFF00
